,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,word_type
42088,2015,USA,accuse,134.0,10779,0.012431579923926152,6,352.0,352.0,VERB
42089,2016,USA,accuse,188.0,12290,0.015296989422294549,6,352.0,352.0,VERB
42090,2017,USA,accuse,268.0,12771,0.020985044240858196,6,352.0,352.0,VERB
42091,2018,USA,accuse,317.0,15174,0.02089099775932516,6,352.0,352.0,VERB
42092,2019,USA,accuse,277.0,14453,0.019165571161696534,6,352.0,352.0,VERB
42093,2020,USA,accuse,170.0,13040,0.01303680981595092,6,352.0,352.0,VERB
42094,2021,USA,accuse,144.0,7747,0.018587840454369432,6,352.0,352.0,VERB
43778,2005,USA,brown,0.0,70,0.0,5,353.0,353.0,ADJ
43779,2006,USA,brown,0.0,99,0.0,5,353.0,353.0,ADJ
43780,2007,USA,brown,0.0,322,0.0,5,353.0,353.0,ADJ
43781,2008,USA,brown,2.0,611,0.0032733224222585926,5,353.0,353.0,ADJ
43782,2009,USA,brown,4.0,927,0.004314994606256742,5,353.0,353.0,ADJ
43783,2010,USA,brown,6.0,1912,0.0031380753138075313,5,353.0,353.0,ADJ
43784,2011,USA,brown,14.0,3274,0.004276114844227245,5,353.0,353.0,ADJ
43785,2012,USA,brown,37.0,5474,0.006759225429302155,5,353.0,353.0,ADJ
43786,2013,USA,brown,23.0,7160,0.003212290502793296,5,353.0,353.0,ADJ
43787,2014,USA,brown,27.0,9566,0.0028224963412084468,5,353.0,353.0,ADJ
43788,2015,USA,brown,63.0,10779,0.00584469802393543,5,353.0,353.0,ADJ
43789,2016,USA,brown,38.0,12290,0.003091944670463792,5,353.0,353.0,ADJ
43790,2017,USA,brown,33.0,12771,0.002583979328165375,5,353.0,353.0,ADJ
43791,2018,USA,brown,37.0,15174,0.002438381441940161,5,353.0,353.0,ADJ
43792,2019,USA,brown,65.0,14453,0.004497336193177887,5,353.0,353.0,ADJ
43793,2020,USA,brown,37.0,13040,0.0028374233128834357,5,353.0,353.0,ADJ
43794,2021,USA,brown,43.0,7747,0.005550535691235317,5,353.0,353.0,ADJ
53094,2005,USA,save,1.0,70,0.014285714285714285,4,355.0,355.0,VERB
53095,2006,USA,save,2.0,99,0.020202020202020204,4,355.0,355.0,VERB
53096,2007,USA,save,0.0,322,0.0,4,355.0,355.0,VERB
53097,2008,USA,save,0.0,611,0.0,4,355.0,355.0,VERB
53098,2009,USA,save,7.0,927,0.007551240560949299,4,355.0,355.0,VERB
53099,2010,USA,save,8.0,1912,0.0041841004184100415,4,355.0,355.0,VERB
53100,2011,USA,save,25.0,3274,0.0076359193646915085,4,355.0,355.0,VERB
53101,2012,USA,save,30.0,5474,0.005480453050785532,4,355.0,355.0,VERB
53102,2013,USA,save,42.0,7160,0.005865921787709497,4,355.0,355.0,VERB
53103,2014,USA,save,68.0,9566,0.0071085093037842354,4,355.0,355.0,VERB
53104,2015,USA,save,84.0,10779,0.007792930698580574,4,355.0,355.0,VERB
53105,2016,USA,save,80.0,12290,0.006509357200976403,4,355.0,355.0,VERB
53106,2017,USA,save,88.0,12771,0.0068906115417743325,4,355.0,355.0,VERB
53107,2018,USA,save,96.0,15174,0.006326611308817715,4,355.0,355.0,VERB
53108,2019,USA,save,105.0,14453,0.007264927696671971,4,355.0,355.0,VERB
53109,2020,USA,save,82.0,13040,0.006288343558282209,4,355.0,355.0,VERB
53110,2021,USA,save,56.0,7747,0.007228604621143668,4,355.0,355.0,VERB
42095,2005,USA,act,1.0,70,0.014285714285714285,3,356.0,356.0,VERB
42096,2006,USA,act,0.0,99,0.0,3,356.0,356.0,VERB
42097,2007,USA,act,0.0,322,0.0,3,356.0,356.0,VERB
42098,2008,USA,act,2.0,611,0.0032733224222585926,3,356.0,356.0,VERB
42099,2009,USA,act,3.0,927,0.003236245954692557,3,356.0,356.0,VERB
42100,2010,USA,act,5.0,1912,0.002615062761506276,3,356.0,356.0,VERB
42101,2011,USA,act,14.0,3274,0.004276114844227245,3,356.0,356.0,VERB
42102,2012,USA,act,23.0,5474,0.004201680672268907,3,356.0,356.0,VERB
42103,2013,USA,act,22.0,7160,0.003072625698324022,3,356.0,356.0,VERB
42104,2014,USA,act,23.0,9566,0.0024043487351034917,3,356.0,356.0,VERB
42105,2015,USA,act,35.0,10779,0.0032470544577419057,3,356.0,356.0,VERB
42106,2016,USA,act,26.0,12290,0.002115541090317331,3,356.0,356.0,VERB
42107,2017,USA,act,47.0,12771,0.003680212982538564,3,356.0,356.0,VERB
42108,2018,USA,act,50.0,15174,0.003295110056675893,3,356.0,356.0,VERB
42109,2019,USA,act,63.0,14453,0.004358956618003183,3,356.0,356.0,VERB
42110,2020,USA,act,43.0,13040,0.0032975460122699387,3,356.0,356.0,VERB
42111,2021,USA,act,35.0,7747,0.0045178778882147925,3,356.0,356.0,VERB
44050,2005,USA,care,0.0,70,0.0,4,357.0,357.0,VERB
44051,2006,USA,care,0.0,99,0.0,4,357.0,357.0,VERB
44052,2007,USA,care,0.0,322,0.0,4,357.0,357.0,VERB
44053,2008,USA,care,1.0,611,0.0016366612111292963,4,357.0,357.0,VERB
44054,2009,USA,care,3.0,927,0.003236245954692557,4,357.0,357.0,VERB
44055,2010,USA,care,5.0,1912,0.002615062761506276,4,357.0,357.0,VERB
44056,2011,USA,care,13.0,3274,0.003970678069639585,4,357.0,357.0,VERB
44057,2012,USA,care,16.0,5474,0.0029229082937522835,4,357.0,357.0,VERB
44058,2013,USA,care,16.0,7160,0.0022346368715083797,4,357.0,357.0,VERB
44059,2014,USA,care,22.0,9566,0.002299811833577253,4,357.0,357.0,VERB
44060,2015,USA,care,39.0,10779,0.0036181463957695517,4,357.0,357.0,VERB
44061,2016,USA,care,36.0,12290,0.0029292107404393815,4,357.0,357.0,VERB
44062,2017,USA,care,45.0,12771,0.0035236081747709656,4,357.0,357.0,VERB
44063,2018,USA,care,69.0,15174,0.004547251878212732,4,357.0,357.0,VERB
44064,2019,USA,care,49.0,14453,0.003390299591780253,4,357.0,357.0,VERB
44065,2020,USA,care,73.0,13040,0.005598159509202454,4,357.0,357.0,VERB
44066,2021,USA,care,35.0,7747,0.0045178778882147925,4,357.0,357.0,VERB
46685,2005,USA,force,0.0,70,0.0,5,358.0,358.0,NOUN
46686,2006,USA,force,0.0,99,0.0,5,358.0,358.0,NOUN
46687,2007,USA,force,1.0,322,0.003105590062111801,5,358.0,358.0,NOUN
46688,2008,USA,force,1.0,611,0.0016366612111292963,5,358.0,358.0,NOUN
46689,2009,USA,force,0.0,927,0.0,5,358.0,358.0,NOUN
46690,2010,USA,force,5.0,1912,0.002615062761506276,5,358.0,358.0,NOUN
46691,2011,USA,force,10.0,3274,0.0030543677458766036,5,358.0,358.0,NOUN
46692,2012,USA,force,16.0,5474,0.0029229082937522835,5,358.0,358.0,NOUN
46693,2013,USA,force,33.0,7160,0.004608938547486034,5,358.0,358.0,NOUN
46694,2014,USA,force,43.0,9566,0.004495086765628267,5,358.0,358.0,NOUN
46695,2015,USA,force,62.0,10779,0.005751925039428518,5,358.0,358.0,NOUN
46696,2016,USA,force,54.0,12290,0.004393816110659072,5,358.0,358.0,NOUN
46697,2017,USA,force,70.0,12771,0.005481168271865946,5,358.0,358.0,NOUN
46698,2018,USA,force,76.0,15174,0.005008567286147357,5,358.0,358.0,NOUN
46699,2019,USA,force,67.0,14453,0.004635715768352591,5,358.0,358.0,NOUN
46700,2020,USA,force,76.0,13040,0.005828220858895706,5,358.0,358.0,NOUN
46701,2021,USA,force,35.0,7747,0.0045178778882147925,5,358.0,358.0,NOUN
48300,2005,USA,interview,0.0,70,0.0,9,361.0,361.0,NOUN
48301,2006,USA,interview,0.0,99,0.0,9,361.0,361.0,NOUN
48302,2007,USA,interview,2.0,322,0.006211180124223602,9,361.0,361.0,NOUN
48303,2008,USA,interview,4.0,611,0.006546644844517185,9,361.0,361.0,NOUN
48304,2009,USA,interview,3.0,927,0.003236245954692557,9,361.0,361.0,NOUN
48305,2010,USA,interview,3.0,1912,0.0015690376569037657,9,361.0,361.0,NOUN
48306,2011,USA,interview,12.0,3274,0.0036652412950519244,9,361.0,361.0,NOUN
48307,2012,USA,interview,19.0,5474,0.0034709535988308366,9,361.0,361.0,NOUN
48308,2013,USA,interview,43.0,7160,0.006005586592178771,9,361.0,361.0,NOUN
48309,2014,USA,interview,41.0,9566,0.0042860129625757895,9,361.0,361.0,NOUN
48310,2015,USA,interview,72.0,10779,0.006679654884497634,9,361.0,361.0,NOUN
48311,2016,USA,interview,44.0,12290,0.003580146460537022,9,361.0,361.0,NOUN
48312,2017,USA,interview,50.0,12771,0.003915120194189961,9,361.0,361.0,NOUN
48313,2018,USA,interview,51.0,15174,0.003361012257809411,9,361.0,361.0,NOUN
48314,2019,USA,interview,62.0,14453,0.00428976683041583,9,361.0,361.0,NOUN
48315,2020,USA,interview,45.0,13040,0.003450920245398773,9,361.0,361.0,NOUN
48316,2021,USA,interview,21.0,7747,0.0027107267329288757,9,361.0,361.0,NOUN
52907,2005,USA,royal,0.0,70,0.0,5,364.0,364.0,ADJ
52908,2006,USA,royal,0.0,99,0.0,5,364.0,364.0,ADJ
52909,2007,USA,royal,0.0,322,0.0,5,364.0,364.0,ADJ
52910,2008,USA,royal,1.0,611,0.0016366612111292963,5,364.0,364.0,ADJ
52911,2009,USA,royal,1.0,927,0.0010787486515641855,5,364.0,364.0,ADJ
52912,2010,USA,royal,2.0,1912,0.0010460251046025104,5,364.0,364.0,ADJ
52913,2011,USA,royal,14.0,3274,0.004276114844227245,5,364.0,364.0,ADJ
52914,2012,USA,royal,6.0,5474,0.0010960906101571063,5,364.0,364.0,ADJ
52915,2013,USA,royal,15.0,7160,0.002094972067039106,5,364.0,364.0,ADJ
52916,2014,USA,royal,10.0,9566,0.0010453690152623877,5,364.0,364.0,ADJ
52917,2015,USA,royal,11.0,10779,0.0010205028295760274,5,364.0,364.0,ADJ
52918,2016,USA,royal,5.0,12290,0.0004068348250610252,5,364.0,364.0,ADJ
52919,2017,USA,royal,15.0,12771,0.0011745360582569885,5,364.0,364.0,ADJ
52920,2018,USA,royal,35.0,15174,0.0023065770396731252,5,364.0,364.0,ADJ
52921,2019,USA,royal,17.0,14453,0.0011762263889849858,5,364.0,364.0,ADJ
52922,2020,USA,royal,20.0,13040,0.0015337423312883436,5,364.0,364.0,ADJ
52923,2021,USA,royal,14.0,7747,0.001807151155285917,5,364.0,364.0,ADJ
53723,2005,USA,silence,0.0,70,0.0,7,365.0,365.0,NOUN
53724,2006,USA,silence,0.0,99,0.0,7,365.0,365.0,NOUN
53725,2007,USA,silence,2.0,322,0.006211180124223602,7,365.0,365.0,NOUN
53726,2008,USA,silence,0.0,611,0.0,7,365.0,365.0,NOUN
53727,2009,USA,silence,2.0,927,0.002157497303128371,7,365.0,365.0,NOUN
53728,2010,USA,silence,2.0,1912,0.0010460251046025104,7,365.0,365.0,NOUN
53729,2011,USA,silence,5.0,3274,0.0015271838729383018,7,365.0,365.0,NOUN
53730,2012,USA,silence,6.0,5474,0.0010960906101571063,7,365.0,365.0,NOUN
53731,2013,USA,silence,10.0,7160,0.0013966480446927375,7,365.0,365.0,NOUN
53732,2014,USA,silence,12.0,9566,0.0012544428183148652,7,365.0,365.0,NOUN
53733,2015,USA,silence,10.0,10779,0.0009277298450691159,7,365.0,365.0,NOUN
53734,2016,USA,silence,11.0,12290,0.0008950366151342555,7,365.0,365.0,NOUN
53735,2017,USA,silence,28.0,12771,0.0021924673087463783,7,365.0,365.0,NOUN
53736,2018,USA,silence,44.0,15174,0.0028996968498747858,7,365.0,365.0,NOUN
53737,2019,USA,silence,17.0,14453,0.0011762263889849858,7,365.0,365.0,NOUN
53738,2020,USA,silence,27.0,13040,0.002070552147239264,7,365.0,365.0,NOUN
53739,2021,USA,silence,14.0,7747,0.001807151155285917,7,365.0,365.0,NOUN
54981,2005,USA,term,0.0,70,0.0,4,366.0,366.0,NOUN
54982,2006,USA,term,0.0,99,0.0,4,366.0,366.0,NOUN
54983,2007,USA,term,1.0,322,0.003105590062111801,4,366.0,366.0,NOUN
54984,2008,USA,term,1.0,611,0.0016366612111292963,4,366.0,366.0,NOUN
54985,2009,USA,term,1.0,927,0.0010787486515641855,4,366.0,366.0,NOUN
54986,2010,USA,term,2.0,1912,0.0010460251046025104,4,366.0,366.0,NOUN
54987,2011,USA,term,4.0,3274,0.0012217470983506415,4,366.0,366.0,NOUN
54988,2012,USA,term,5.0,5474,0.0009134088417975886,4,366.0,366.0,NOUN
54989,2013,USA,term,10.0,7160,0.0013966480446927375,4,366.0,366.0,NOUN
54990,2014,USA,term,11.0,9566,0.0011499059167886265,4,366.0,366.0,NOUN
54991,2015,USA,term,9.0,10779,0.0008349568605622043,4,366.0,366.0,NOUN
54992,2016,USA,term,13.0,12290,0.0010577705451586656,4,366.0,366.0,NOUN
54993,2017,USA,term,15.0,12771,0.0011745360582569885,4,366.0,366.0,NOUN
54994,2018,USA,term,18.0,15174,0.0011862396204033216,4,366.0,366.0,NOUN
54995,2019,USA,term,17.0,14453,0.0011762263889849858,4,366.0,366.0,NOUN
54996,2020,USA,term,9.0,13040,0.0006901840490797546,4,366.0,366.0,NOUN
54997,2021,USA,term,14.0,7747,0.001807151155285917,4,366.0,366.0,NOUN
56239,2005,USA,witness,0.0,70,0.0,7,368.0,368.0,NOUN
56240,2006,USA,witness,1.0,99,0.010101010101010102,7,368.0,368.0,NOUN
56241,2007,USA,witness,0.0,322,0.0,7,368.0,368.0,NOUN
56242,2008,USA,witness,0.0,611,0.0,7,368.0,368.0,NOUN
56243,2009,USA,witness,0.0,927,0.0,7,368.0,368.0,NOUN
56244,2010,USA,witness,2.0,1912,0.0010460251046025104,7,368.0,368.0,NOUN
56245,2011,USA,witness,4.0,3274,0.0012217470983506415,7,368.0,368.0,NOUN
56246,2012,USA,witness,4.0,5474,0.0007307270734380709,7,368.0,368.0,NOUN
56247,2013,USA,witness,7.0,7160,0.0009776536312849163,7,368.0,368.0,NOUN
56248,2014,USA,witness,6.0,9566,0.0006272214091574326,7,368.0,368.0,NOUN
56249,2015,USA,witness,9.0,10779,0.0008349568605622043,7,368.0,368.0,NOUN
56250,2016,USA,witness,10.0,12290,0.0008136696501220504,7,368.0,368.0,NOUN
56251,2017,USA,witness,11.0,12771,0.0008613264427217916,7,368.0,368.0,NOUN
56252,2018,USA,witness,11.0,15174,0.0007249242124686964,7,368.0,368.0,NOUN
56253,2019,USA,witness,16.0,14453,0.0011070366013976338,7,368.0,368.0,NOUN
56254,2020,USA,witness,7.0,13040,0.0005368098159509203,7,368.0,368.0,NOUN
56255,2021,USA,witness,14.0,7747,0.001807151155285917,7,368.0,368.0,NOUN
42928,2005,USA,bail,0.0,70,0.0,4,369.0,369.0,VERB
42929,2006,USA,bail,0.0,99,0.0,4,369.0,369.0,VERB
42930,2007,USA,bail,0.0,322,0.0,4,369.0,369.0,VERB
42931,2008,USA,bail,2.0,611,0.0032733224222585926,4,369.0,369.0,VERB
42932,2009,USA,bail,1.0,927,0.0010787486515641855,4,369.0,369.0,VERB
42933,2010,USA,bail,1.0,1912,0.0005230125523012552,4,369.0,369.0,VERB
42934,2011,USA,bail,2.0,3274,0.0006108735491753207,4,369.0,369.0,VERB
42935,2012,USA,bail,3.0,5474,0.0005480453050785532,4,369.0,369.0,VERB
42936,2013,USA,bail,10.0,7160,0.0013966480446927375,4,369.0,369.0,VERB
42937,2014,USA,bail,6.0,9566,0.0006272214091574326,4,369.0,369.0,VERB
42938,2015,USA,bail,11.0,10779,0.0010205028295760274,4,369.0,369.0,VERB
42939,2016,USA,bail,17.0,12290,0.0013832384052074858,4,369.0,369.0,VERB
42940,2017,USA,bail,13.0,12771,0.00101793125048939,4,369.0,369.0,VERB
42941,2018,USA,bail,7.0,15174,0.000461315407934625,4,369.0,369.0,VERB
42942,2019,USA,bail,12.0,14453,0.0008302774510482253,4,369.0,369.0,VERB
42943,2020,USA,bail,17.0,13040,0.001303680981595092,4,369.0,369.0,VERB
42944,2021,USA,bail,7.0,7747,0.0009035755776429585,4,369.0,369.0,VERB
42809,2005,USA,attempt,0.0,70,0.0,7,370.0,370.0,NOUN
42810,2006,USA,attempt,0.0,99,0.0,7,370.0,370.0,NOUN
42811,2007,USA,attempt,0.0,322,0.0,7,370.0,370.0,NOUN
42812,2008,USA,attempt,0.0,611,0.0,7,370.0,370.0,NOUN
42813,2009,USA,attempt,1.0,927,0.0010787486515641855,7,370.0,370.0,NOUN
42814,2010,USA,attempt,6.0,1912,0.0031380753138075313,7,370.0,370.0,NOUN
42815,2011,USA,attempt,5.0,3274,0.0015271838729383018,7,370.0,370.0,NOUN
42816,2012,USA,attempt,12.0,5474,0.0021921812203142127,7,370.0,370.0,NOUN
42817,2013,USA,attempt,23.0,7160,0.003212290502793296,7,370.0,370.0,NOUN
42818,2014,USA,attempt,15.0,9566,0.0015680535228935815,7,370.0,370.0,NOUN
42819,2015,USA,attempt,31.0,10779,0.002875962519714259,7,370.0,370.0,NOUN
42820,2016,USA,attempt,25.0,12290,0.0020341741253051262,7,370.0,370.0,NOUN
42821,2017,USA,attempt,34.0,12771,0.0026622817320491737,7,370.0,370.0,NOUN
42822,2018,USA,attempt,35.0,15174,0.0023065770396731252,7,370.0,370.0,NOUN
42823,2019,USA,attempt,30.0,14453,0.002075693627620563,7,370.0,370.0,NOUN
42824,2020,USA,attempt,27.0,13040,0.002070552147239264,7,370.0,370.0,NOUN
42825,2021,USA,attempt,41.0,7747,0.005292371240480186,7,370.0,370.0,NOUN
47858,2005,USA,hope,0.0,70,0.0,4,371.0,371.0,VERB
47859,2006,USA,hope,1.0,99,0.010101010101010102,4,371.0,371.0,VERB
47860,2007,USA,hope,1.0,322,0.003105590062111801,4,371.0,371.0,VERB
47861,2008,USA,hope,3.0,611,0.004909983633387889,4,371.0,371.0,VERB
47862,2009,USA,hope,7.0,927,0.007551240560949299,4,371.0,371.0,VERB
47863,2010,USA,hope,5.0,1912,0.002615062761506276,4,371.0,371.0,VERB
47864,2011,USA,hope,16.0,3274,0.004886988393402566,4,371.0,371.0,VERB
47865,2012,USA,hope,22.0,5474,0.00401899890390939,4,371.0,371.0,VERB
47866,2013,USA,hope,28.0,7160,0.003910614525139665,4,371.0,371.0,VERB
47867,2014,USA,hope,25.0,9566,0.0026134225381559692,4,371.0,371.0,VERB
47868,2015,USA,hope,28.0,10779,0.0025976435661935245,4,371.0,371.0,VERB
47869,2016,USA,hope,59.0,12290,0.004800650935720098,4,371.0,371.0,VERB
47870,2017,USA,hope,55.0,12771,0.004306632213608958,4,371.0,371.0,VERB
47871,2018,USA,hope,79.0,15174,0.005206273889547911,4,371.0,371.0,VERB
47872,2019,USA,hope,59.0,14453,0.004082197467653774,4,371.0,371.0,VERB
47873,2020,USA,hope,49.0,13040,0.0037576687116564417,4,371.0,371.0,VERB
47874,2021,USA,hope,34.0,7747,0.004388795662837227,4,371.0,371.0,VERB
48878,2005,USA,kid,2.0,70,0.02857142857142857,3,372.0,372.0,NOUN
48879,2006,USA,kid,0.0,99,0.0,3,372.0,372.0,NOUN
48880,2007,USA,kid,1.0,322,0.003105590062111801,3,372.0,372.0,NOUN
48881,2008,USA,kid,3.0,611,0.004909983633387889,3,372.0,372.0,NOUN
48882,2009,USA,kid,11.0,927,0.011866235167206042,3,372.0,372.0,NOUN
48883,2010,USA,kid,13.0,1912,0.006799163179916318,3,372.0,372.0,NOUN
48884,2011,USA,kid,20.0,3274,0.006108735491753207,3,372.0,372.0,NOUN
48885,2012,USA,kid,32.0,5474,0.005845816587504567,3,372.0,372.0,NOUN
48886,2013,USA,kid,58.0,7160,0.008100558659217877,3,372.0,372.0,NOUN
48887,2014,USA,kid,100.0,9566,0.010453690152623877,3,372.0,372.0,NOUN
48888,2015,USA,kid,108.0,10779,0.01001948232674645,3,372.0,372.0,NOUN
48889,2016,USA,kid,93.0,12290,0.007567127746135069,3,372.0,372.0,NOUN
48890,2017,USA,kid,133.0,12771,0.010414219716545298,3,372.0,372.0,NOUN
48891,2018,USA,kid,156.0,15174,0.010280743376828785,3,372.0,372.0,NOUN
48892,2019,USA,kid,158.0,14453,0.010931986438801633,3,372.0,372.0,NOUN
48893,2020,USA,kid,165.0,13040,0.012653374233128834,3,372.0,372.0,NOUN
48894,2021,USA,kid,88.0,7747,0.011359235833225765,3,372.0,372.0,NOUN
52516,2005,USA,release,1.0,70,0.014285714285714285,7,374.0,374.0,NOUN
52517,2006,USA,release,0.0,99,0.0,7,374.0,374.0,NOUN
52518,2007,USA,release,0.0,322,0.0,7,374.0,374.0,NOUN
52519,2008,USA,release,0.0,611,0.0,7,374.0,374.0,NOUN
52520,2009,USA,release,5.0,927,0.005393743257820928,7,374.0,374.0,NOUN
52521,2010,USA,release,7.0,1912,0.0036610878661087866,7,374.0,374.0,NOUN
52522,2011,USA,release,20.0,3274,0.006108735491753207,7,374.0,374.0,NOUN
52523,2012,USA,release,17.0,5474,0.003105590062111801,7,374.0,374.0,NOUN
52524,2013,USA,release,29.0,7160,0.004050279329608939,7,374.0,374.0,NOUN
52525,2014,USA,release,40.0,9566,0.004181476061049551,7,374.0,374.0,NOUN
52526,2015,USA,release,44.0,10779,0.00408201131830411,7,374.0,374.0,NOUN
52527,2016,USA,release,71.0,12290,0.005777054515866558,7,374.0,374.0,NOUN
52528,2017,USA,release,78.0,12771,0.00610758750293634,7,374.0,374.0,NOUN
52529,2018,USA,release,65.0,15174,0.004283643073678661,7,374.0,374.0,NOUN
52530,2019,USA,release,80.0,14453,0.005535183006988169,7,374.0,374.0,NOUN
52531,2020,USA,release,86.0,13040,0.006595092024539877,7,374.0,374.0,NOUN
52532,2021,USA,release,47.0,7747,0.006066864592745579,7,374.0,374.0,NOUN
51190,2005,USA,owner,1.0,70,0.014285714285714285,5,379.0,379.0,NOUN
51191,2006,USA,owner,0.0,99,0.0,5,379.0,379.0,NOUN
51192,2007,USA,owner,1.0,322,0.003105590062111801,5,379.0,379.0,NOUN
51193,2008,USA,owner,0.0,611,0.0,5,379.0,379.0,NOUN
51194,2009,USA,owner,0.0,927,0.0,5,379.0,379.0,NOUN
51195,2010,USA,owner,3.0,1912,0.0015690376569037657,5,379.0,379.0,NOUN
51196,2011,USA,owner,2.0,3274,0.0006108735491753207,5,379.0,379.0,NOUN
51197,2012,USA,owner,6.0,5474,0.0010960906101571063,5,379.0,379.0,NOUN
51198,2013,USA,owner,7.0,7160,0.0009776536312849163,5,379.0,379.0,NOUN
51199,2014,USA,owner,12.0,9566,0.0012544428183148652,5,379.0,379.0,NOUN
51200,2015,USA,owner,6.0,10779,0.0005566379070414695,5,379.0,379.0,NOUN
51201,2016,USA,owner,15.0,12290,0.0012205044751830757,5,379.0,379.0,NOUN
51202,2017,USA,owner,24.0,12771,0.0018792576932111817,5,379.0,379.0,NOUN
51203,2018,USA,owner,26.0,15174,0.0017134572294714644,5,379.0,379.0,NOUN
51204,2019,USA,owner,30.0,14453,0.002075693627620563,5,379.0,379.0,NOUN
51205,2020,USA,owner,37.0,13040,0.0028374233128834357,5,379.0,379.0,NOUN
51206,2021,USA,owner,20.0,7747,0.00258164450755131,5,379.0,379.0,NOUN
51037,2005,USA,online,0.0,70,0.0,6,380.0,380.0,ADV
51038,2006,USA,online,1.0,99,0.010101010101010102,6,380.0,380.0,ADV
51039,2007,USA,online,2.0,322,0.006211180124223602,6,380.0,380.0,ADV
51040,2008,USA,online,2.0,611,0.0032733224222585926,6,380.0,380.0,ADV
51041,2009,USA,online,2.0,927,0.002157497303128371,6,380.0,380.0,ADV
51042,2010,USA,online,5.0,1912,0.002615062761506276,6,380.0,380.0,ADV
51043,2011,USA,online,10.0,3274,0.0030543677458766036,6,380.0,380.0,ADV
51044,2012,USA,online,14.0,5474,0.0025575447570332483,6,380.0,380.0,ADV
51045,2013,USA,online,20.0,7160,0.002793296089385475,6,380.0,380.0,ADV
51046,2014,USA,online,38.0,9566,0.003972402257997073,6,380.0,380.0,ADV
51047,2015,USA,online,29.0,10779,0.002690416550700436,6,380.0,380.0,ADV
51048,2016,USA,online,51.0,12290,0.004149715215622457,6,380.0,380.0,ADV
51049,2017,USA,online,33.0,12771,0.002583979328165375,6,380.0,380.0,ADV
51050,2018,USA,online,31.0,15174,0.0020429682351390537,6,380.0,380.0,ADV
51051,2019,USA,online,29.0,14453,0.002006503840033211,6,380.0,380.0,ADV
51052,2020,USA,online,54.0,13040,0.004141104294478528,6,380.0,380.0,ADV
51053,2021,USA,online,33.0,7747,0.004259713437459661,6,380.0,380.0,ADV
56426,2005,USA,young,1.0,70,0.014285714285714285,5,381.0,381.0,ADJ
56427,2006,USA,young,1.0,99,0.010101010101010102,5,381.0,381.0,ADJ
56428,2007,USA,young,1.0,322,0.003105590062111801,5,381.0,381.0,ADJ
56429,2008,USA,young,1.0,611,0.0016366612111292963,5,381.0,381.0,ADJ
56430,2009,USA,young,10.0,927,0.010787486515641856,5,381.0,381.0,ADJ
56431,2010,USA,young,21.0,1912,0.010983263598326359,5,381.0,381.0,ADJ
56432,2011,USA,young,22.0,3274,0.006719609040928528,5,381.0,381.0,ADJ
56433,2012,USA,young,46.0,5474,0.008403361344537815,5,381.0,381.0,ADJ
56434,2013,USA,young,69.0,7160,0.009636871508379889,5,381.0,381.0,ADJ
56435,2014,USA,young,85.0,9566,0.008885636629730295,5,381.0,381.0,ADJ
56436,2015,USA,young,110.0,10779,0.010205028295760275,5,381.0,381.0,ADJ
56437,2016,USA,young,106.0,12290,0.008624898291293735,5,381.0,381.0,ADJ
56438,2017,USA,young,152.0,12771,0.011901965390337483,5,381.0,381.0,ADJ
56439,2018,USA,young,152.0,15174,0.010017134572294714,5,381.0,381.0,ADJ
56440,2019,USA,young,173.0,14453,0.011969833252611915,5,381.0,381.0,ADJ
56441,2020,USA,young,159.0,13040,0.012193251533742332,5,381.0,381.0,ADJ
56442,2021,USA,young,138.0,7747,0.01781334710210404,5,381.0,381.0,ADJ
51938,2005,USA,protect,1.0,70,0.014285714285714285,7,384.0,384.0,VERB
